Date,USD,EUR,GBP,INR,AED,CNY
18/08/1986,377.25,347.03,252.68,4737.74,1387.27,1400.93
19/08/1986,374.4,342.79,249.27,4694.31,1390.29,1382.01
20/08/1986,378,344.66,251.25,4749.46,1386.13,1392.99
21/08/1986,380.75,346.89,254.09,4854.2,1418.7,1429.09
22/08/1986,386.25,352.18,259.66,4868.7,1427.63,1439.66
25/08/1986,386.25,352.18,259.66,4868.7,1427.63,1439.66
26/08/1986,381.1,348.45,256.89,4774.96,1402.31,1424.29
27/08/1986,380.1,346.98,256.05,4732.83,1394.68,1419.59
28/08/1986,386.7,353.61,261.11,4818.1,1421.98,1447.84
29/08/1986,384.7,349.46,258.45,4778.81,1412.98,1438.69
1/09/1986,391.75,354.47,262.83,4875.52,1437.9,1401.18
2/09/1986,393.25,356.72,264.02,4934.86,1446.87,1407.49
3/09/1986,405,366.58,270.09,5053.14,1475.17,1439.88
4/09/1986,405.5,367.28,269.53,5047.28,1489.87,1436.86
5/09/1986,420.8,384.32,281.28,5277.36,1546.57,1499.55
8/09/1986,418.6,386.55,281.51,5252.91,1538.23,1553.55
9/09/1986,409.25,376.14,275.87,5166.06,1507.27,1522.43
10/09/1986,418.5,385.01,282.48,5250.64,1537.14,1558.94
11/09/1986,402,375.04,273.66,5110.27,1485.61,1510.22
12/09/1986,419.5,385.94,284.02,5259.66,1542.81,1567.43
15/09/1986,413,378,278.87,5172.95,1521.07,1515.94
16/09/1986,417.25,381.7,282.69,5293.81,1534.09,1536.73
17/09/1986,413.2,374.62,280.04,5220.4,1514.29,1522.51
18/09/1986,417.85,371.98,283.77,5293.55,1528.27,1542.41
19/09/1986,430,383.22,291.33,5435.21,1576.67,1583.69
22/09/1986,435.5,395.1,299,5531.59,1602.89,1628.53
23/09/1986,435,398.44,300.21,5518.53,1602.21,1635.08
24/09/1986,431.5,394.74,298.31,5517.78,1581.87,1622.84
25/09/1986,429.4,393.05,299.23,5510.75,1615.19,1629.78
26/09/1986,433,396.15,301.32,5432.29,1565.89,1618.41
29/09/1986,427,386.83,297.87,5442.13,1569.19,1601.78
30/09/1986,423.2,383.64,292.47,5376.88,1554.06,1572.9
1/10/1986,425,384.3,294.12,5416.53,1561.54,1581.59
2/10/1986,431.3,387.43,300.87,5520.58,1576.57,1617.91
3/10/1986,436,389.89,302.25,5535.77,1599.45,1625.34
6/10/1986,436.9,389.83,303.61,5571.31,1605.21,1620.51
7/10/1986,436,390.52,304.36,5584.63,1605.9,1624.51
8/10/1986,438.1,391.71,308.52,5609.47,1611.95,1646.7
9/10/1986,435.75,390.91,306.54,5583.64,1601.07,1636.14
10/10/1986,430.75,382.98,300.49,5540.08,1596.94,1623.38
13/10/1986,432.6,383.43,301.57,5479.5,1586.73,1592.37
14/10/1986,428.8,379.26,298.3,5413.7,1572.76,1575.09
15/10/1986,422,372.76,293.06,5357.49,1547.48,1547.42
16/10/1986,425.5,376.47,296.1,5443.09,1566.68,1563.51
17/10/1986,419.25,371.26,292.87,5511.13,1580.82,1588.89
20/10/1986,425,378.24,297.1,5401.26,1560.51,1586.36
21/10/1986,425.1,378.8,295.93,5419.91,1559.24,1580.1
22/10/1986,425,378.13,296.89,5457.58,1562.1,1585.25
23/10/1986,423.4,378.5,297.44,5462.56,1552.91,1588.16
24/10/1986,410.5,373.34,290.52,5320.82,1508.29,1551.22
27/10/1986,409.75,375.47,291.22,5300.25,1504.75,1531.66
28/10/1986,410.7,373.92,290.14,5275.99,1509.73,1526.17
29/10/1986,405.8,368.31,287.09,5238.85,1490.99,1509.91
30/10/1986,406.5,373.75,291.19,5284.73,1498.9,1531.48
31/10/1986,401,369.82,285.31,5187.41,1475.47,1500.55
3/11/1986,406.2,375.38,287.78,5238.22,1493.76,1513.73
4/11/1986,408,375.89,288.34,5261.67,1498.07,1516.49
5/11/1986,405.25,374.31,284.69,5242.83,1484.78,1497.28
6/11/1986,408.55,376.92,285.5,5276.62,1496.76,1501.37
7/11/1986,408.2,377.42,286.26,5291.88,1499.45,1505.72
10/11/1986,410.75,376.47,286.14,5307.85,1510.81,1521.05
11/11/1986,406,369.93,281.91,5269.26,1487.9,1498.55
12/11/1986,407,368.99,285.21,5331.1,1494.38,1516.14
13/11/1986,407.5,367.84,285.86,5323.36,1491,1519.6
14/11/1986,408.25,367.16,285.59,5338.12,1497.42,1518.14
17/11/1986,392.5,354.49,274.76,5110.61,1439.63,1460.59
18/11/1986,391,353.1,274.68,5105.5,1435.59,1460.12
19/11/1986,393.4,354.43,277.43,5175.98,1446.95,1474.78
20/11/1986,389.35,350.77,275.94,5099.89,1430.42,1466.65
21/11/1986,388.2,351.71,272.9,5063.73,1417.28,1450.87
24/11/1986,380.5,344.73,268.53,4962.34,1400.02,1427.43
25/11/1986,383.75,343.35,269.77,5111.93,1443.9,1470.11
26/11/1986,383.6,342.76,267.88,4997.7,1410.44,1423.98
27/11/1986,383.5,342.71,268.37,5008.19,1409.91,1426.97
28/11/1986,389.5,345.5,271.71,5069.26,1432.74,1444.37
1/12/1986,395.55,349.37,275.07,5129.39,1451.36,1464.95
2/12/1986,389.5,345.18,271.52,5103.82,1429.57,1446.24
3/12/1986,389.75,345.49,272.17,5096.85,1430.54,1449.7
4/12/1986,389.25,347.79,272.39,5100.99,1431.15,1450.88
5/12/1986,388.5,348.91,271.87,5100.71,1425.41,1448.08
8/12/1986,389.6,351.66,274.27,5073.99,1431,1460.87
9/12/1986,386.8,350.64,271.82,5071.26,1419.72,1447.82
10/12/1986,391.5,353.36,274.64,5133.47,1438.02,1462.85
11/12/1986,388.4,351.6,272.85,5109.53,1427,1453.3
12/12/1986,391.5,354.77,274.26,5135.87,1437.92,1460.8
15/12/1986,394.3,356.91,275.25,5155.49,1448.27,1466.11
16/12/1986,393.1,356.25,274.9,5176.94,1443.89,1464.2
17/12/1986,392,354.73,274.13,5143.07,1440.33,1460.11
18/12/1986,390.75,352.75,273.06,5103.94,1433.57,1454.43
19/12/1986,394.8,355.73,275.51,5178.68,1449.99,1467.45
22/12/1986,394.15,350.74,273.34,5138.06,1447.95,1431.11
23/12/1986,389.2,344.03,267.77,5043.35,1425.78,1402.32
24/12/1986,389.2,344.84,267.12,5092.2,1434.18,1405.24
25/12/1986,389.2,344.84,267.12,5092.2,1434.11,1405.24
26/12/1986,389.2,344.84,267.12,5092.2,1434.11,1405.24
29/12/1986,390.1,341.88,265.65,5033.98,1431.3,1441.55
30/12/1986,388.75,341.37,264.64,5069.65,1425.86,1436.07
31/12/1986,388.75,337.8,262.23,5060.97,1434.4,1430.87
1/01/1987,388.75,337.8,262.23,5060.97,1434.4,1430.87
2/01/1987,403.5,349.11,270.71,5423.66,1541.13,1524.58
5/01/1987,398.95,347.44,270.84,5145.35,1466.64,1496.4
6/01/1987,401.7,348.71,272.06,5212.57,1474.63,1503.52
7/01/1987,400.4,349.7,272.2,5224.49,1469.18,1504.07
8/01/1987,402.65,351.23,273.08,5220.69,1476.06,1508.75
9/01/1987,402,349.78,272.08,5212.28,1471.82,1503.44
12/01/1987,411.1,352.89,275.63,5283.8,1503.69,1523.04
13/01/1987,409,349.82,274.4,5317.9,1500.03,1516.28
14/01/1987,415.1,347.75,275.63,5341.66,1518.38,1523.05
15/01/1987,416.25,348.92,276.58,5391.39,1527.13,1528.29
16/01/1987,415.7,349.35,274.21,5158.99,1471.83,1465.26
19/01/1987,422.25,349.15,275.26,5411.63,1554.67,1556.82
20/01/1987,415.75,348.54,273.52,5405.51,1531.57,1546.97
21/01/1987,407.2,342.98,268.42,5284.59,1499.54,1518.34
22/01/1987,410.45,340.11,267.83,5317.99,1511.6,1515.9
23/01/1987,400,333.06,262.64,5340.56,1508.69,1525.36
26/01/1987,406,337.69,265.71,5327.92,1505.1,1520.37
27/01/1987,411.5,339.14,267.99,5262.37,1488.17,1500.05
28/01/1987,413.75,337.81,269.28,5290.43,1506.02,1499.07
29/01/1987,409.7,334.79,266.47,5293.04,1506.82,1507.3
30/01/1987,400.5,334.76,264.62,5264.7,1465.74,1494.76
2/02/1987,406.75,335.88,266.9,5241.85,1487.15,1504.04
3/02/1987,404,331.6,264.4,5256.41,1488.23,1489.96
4/02/1987,402.8,333.17,264.57,5233.73,1477,1490.9
5/02/1987,398.9,334.53,263.3,5219.03,1466.58,1483.78
6/02/1987,402.6,340.42,266.89,5284.91,1476.29,1503.99
9/02/1987,405.9,336.77,267.22,5264.15,1486.47,1505.84
10/02/1987,402.85,330.45,262.36,5194.55,1471.64,1478.28
11/02/1987,403,333.91,264.52,5248.47,1479.21,1490.66
12/02/1987,402.3,334.6,264.76,5237.54,1481.06,1491.99
13/02/1987,397.35,331.62,261.33,5222.52,1476.69,1492.12
16/02/1987,397.25,329.82,261.43,5235.52,1484.08,1493.1
17/02/1987,397.25,328.62,259.22,5148.31,1460.04,1460.77
18/02/1987,390,325.32,254.57,5066.05,1431.51,1434.57
19/02/1987,393.35,329.21,257.77,5113.75,1439.37,1452.4
20/02/1987,399.75,332.98,261.53,5172.7,1460.73,1464.77
23/02/1987,403.2,336.3,261.39,5223.3,1479.49,1490.13
24/02/1987,399.3,333.66,259.29,5190.89,1467.1,1477.93
25/02/1987,405.8,337.99,263.94,5289.28,1492.42,1504.43
26/02/1987,404.1,335.71,262.4,5248.05,1486.18,1495.69
27/02/1987,405.85,338.02,262.52,5202.44,1468.29,1473.85
2/03/1987,404.25,337.25,258.47,5143.59,1477.23,1489.26
3/03/1987,403.8,337.42,258.85,5239.8,1484.55,1491.42
4/03/1987,406.55,340.1,259.78,5323.74,1509.15,1512.24
5/03/1987,410.75,342.96,260.38,5276.2,1502.46,1500.26
6/03/1987,406.3,340.09,255.53,5220.32,1490.92,1472.34
9/03/1987,405,341.86,255.04,5202.77,1489.88,1505.11
10/03/1987,405.6,342.53,255.98,5234.76,1490.7,1510.67
11/03/1987,407.2,346.53,255.94,5250.68,1496.28,1510.61
12/03/1987,409.9,347.09,258.12,5284.25,1501.27,1521.83
13/03/1987,408.5,344.63,259.37,5264.66,1495.18,1522.4
16/03/1987,405.3,338.97,255.87,5245.36,1483.03,1510.02
17/03/1987,406.35,339.91,254.13,5218.83,1489.07,1499.55
18/03/1987,404.35,337.95,251.77,5179.9,1485.47,1485.66
19/03/1987,404.45,337.68,252.23,5189.26,1483.49,1488.35
20/03/1987,404.45,337.59,252.47,5246.78,1497.58,1504.85
23/03/1987,408.3,338.58,252.43,5212.61,1497.34,1507.14
24/03/1987,409,339.39,253.8,5243.82,1506.5,1515.34
25/03/1987,413.7,344.22,257.44,5297.68,1520.15,1537.24
26/03/1987,411,342.52,255.92,5265.74,1508.17,1527.97
27/03/1987,416.35,345.9,259.73,5196.22,1486.29,1506.24
30/03/1987,424,348.83,263.27,5358.9,1546.3,1560.77
31/03/1987,421,346.74,262.31,5419.54,1543.47,1566.12
1/04/1987,418.75,347.27,260.9,5401.74,1536.66,1557.75
2/04/1987,418.7,347.82,261.2,5386.17,1528.45,1559.69
3/04/1987,418.7,346.7,259.42,5318.16,1529.59,1540
6/04/1987,421.45,350.37,260.56,5416.32,1548.25,1555.49
7/04/1987,418.5,347.89,258.57,5359.02,1536.18,1543.83
8/04/1987,420.5,352.04,260.78,5399.07,1544.98,1556.99
9/04/1987,421,350.11,260.2,5381.55,1545.9,1553.54
10/04/1987,431.6,355.11,265.36,5358.07,1537.01,1537.16
13/04/1987,435.9,359.3,268.33,5479.28,1601.05,1619.47
14/04/1987,442.4,363.39,271,5645.73,1623.94,1635.57
15/04/1987,444.1,365.68,271.95,5665.69,1625.67,1641.35
16/04/1987,437.75,361.22,268.39,5480.6,1603.92,1619.89
17/04/1987,437.75,361.22,268.39,5480.6,1603.92,1619.89
20/04/1987,437.75,361.22,268.39,5480.6,1603.92,1619.89
21/04/1987,449.5,371.69,275.09,5743.03,1653.03,1660.32
22/04/1987,445.5,369.98,273.73,5702.76,1636.99,1652.11
23/04/1987,450.5,372.07,275.28,5735.05,1650.11,1661.47
24/04/1987,462.2,377.24,278.94,5823.96,1690.62,1683.71
27/04/1987,474.75,386.32,284.79,5871.41,1707.06,1723.17
28/04/1987,453,371.17,273.88,5773.73,1674.37,1704.02
29/04/1987,449,367.24,270.48,5670.49,1643.72,1671.79
30/04/1987,453.25,371.84,272.96,5734.45,1668.26,1687.11
1/05/1987,456.75,371.6,273.67,5763.42,1672.65,1686.83
4/05/1987,456.75,371.6,273.67,5763.42,1672.65,1686.83
5/05/1987,459.25,370.92,271.99,5750.24,1682.78,1676.47
6/05/1987,456.25,369.26,270.77,5676.56,1674.79,1668.98
7/05/1987,456.25,370.81,271.66,5712.97,1675.79,1674.45
8/05/1987,453,370.66,270.45,5752.87,1674.09,1680.79
11/05/1987,453,372.3,273.14,5749.56,1670.38,1701.87
12/05/1987,460.7,376.72,275.87,5820.62,1688.77,1719.07
13/05/1987,460.5,377.15,275.5,5818.39,1687.38,1716.59
14/05/1987,461.05,376.9,274.76,5796.01,1690.7,1711.8
15/05/1987,469.9,382.49,279.95,5891.56,1722.12,1736.35
18/05/1987,473.25,385.38,281.03,6070.19,1739.5,1751.03
19/05/1987,471.1,383.69,279.92,5927.3,1730.73,1745.03
20/05/1987,475.25,385.94,282.3,5993.6,1746.37,1758.95
21/05/1987,469.1,381.94,279.31,5923.84,1724.04,1740.32
22/05/1987,466.5,379.79,278.76,5881.77,1707.88,1736.88
25/05/1987,466.5,379.79,278.76,5881.77,1707.88,1736.88
26/05/1987,449,370.83,274.45,5771.79,1660.22,1710.04
27/05/1987,449.5,373.65,278.5,5814.2,1651.51,1735.28
28/05/1987,453.1,375.94,278.66,5811.47,1666.33,1736.27
29/05/1987,451,375.9,276.69,5758.33,1652.46,1723.98
1/06/1987,442.9,370.87,272.47,5640.13,1626.65,1652.83
2/06/1987,455,375.35,276.93,5775.45,1664.59,1679.9
3/06/1987,453,374.51,275.63,5778.45,1663.38,1672.01
4/06/1987,452.75,376.61,278.79,5808.05,1667.56,1691.15
5/06/1987,453.5,376.27,278.05,5790.94,1658.08,1677.38
8/06/1987,456.55,376.8,278.55,5793.29,1678.74,1687.71
9/06/1987,452.65,371.12,272.43,5722.77,1653.9,1650.63
10/06/1987,455.65,374.27,274.65,5793.72,1673.69,1664.08
11/06/1987,457,375.14,275.05,5802.78,1678.04,1666.68
12/06/1987,455.45,377.07,275.7,5828.02,1675.22,1670.4
15/06/1987,449.75,375.11,275.58,5787.22,1655.97,1708.88
16/06/1987,452.75,377.91,276.91,5829.71,1664.46,1717.13
17/06/1987,451.25,376.62,276.25,5779.23,1657.43,1713.01
18/06/1987,452.2,376.86,277.51,5809.47,1665.13,1721.97
19/06/1987,449,375.38,277.85,5889.37,1675.77,1747.49
22/06/1987,438,367.99,274.69,5631.23,1613.83,1644.54
23/06/1987,440.2,368.72,275.21,5680.94,1616.5,1647.82
24/06/1987,441.75,367.73,272.43,5611.38,1623.02,1631
25/06/1987,440.5,367.83,273.18,5667.61,1616.94,1635.47
26/06/1987,444.1,370.65,275.67,5806.43,1650.74,1668.58
29/06/1987,449.75,376.3,280.92,5758.82,1655.03,1700.62
30/06/1987,447.3,373.31,277.22,5727.76,1643.46,1678.25
1/07/1987,445.75,372.26,275.75,5726.88,1636.71,1669.34
2/07/1987,446.25,373.54,276.32,5744.6,1642.09,1672.76
3/07/1987,444.1,373.21,275.84,5734.68,1630.7,1669.87
6/07/1987,443.35,372.22,273.71,5665.09,1623.91,1633.02
7/07/1987,444.5,373.41,274.38,5710.36,1632.66,1637.24
8/07/1987,446.4,375.27,275.9,5747.83,1637.11,1646.27
9/07/1987,444.1,372.87,274.47,5771.89,1638.08,1646.27
10/07/1987,444.75,374.77,275.56,5764.81,1633.04,1644.25
13/07/1987,446.5,375.62,276.04,5741.7,1637.99,1670.62
14/07/1987,447,377.36,277.55,5818.75,1646.39,1679.76
15/07/1987,452.7,378.16,277.39,5815.95,1661.41,1678.95
16/07/1987,453.75,380.29,278.2,5863.09,1667.08,1683.69
17/07/1987,450.6,381.92,280.14,5910.04,1658.63,1695.39
20/07/1987,450.9,382.8,281.46,5910.68,1659.77,1677.76
21/07/1987,452.4,384.82,283.46,5923.88,1668.44,1689.67
22/07/1987,454.9,386.44,285.29,5956.01,1672.96,1700.6
23/07/1987,453.95,384.01,282.92,5893.57,1663.97,1686.29
24/07/1987,453.3,383.38,282.61,5852.55,1658.57,1674.55
27/07/1987,453.15,383.46,283.48,5881.66,1666.37,1689.64
28/07/1987,456.15,386.37,285.27,5936.34,1674.22,1700.29
29/07/1987,457.75,387.97,286,5958.42,1681.79,1704.84
30/07/1987,457.15,387.1,286.7,5966.14,1675.77,1708.83
31/07/1987,462.5,391.91,290.52,5938.18,1667.56,1697.28
3/08/1987,472.75,401.75,298.45,6089.64,1711.34,1745.18
4/08/1987,473.4,407.71,301.53,6271.79,1742.17,1797.38
5/08/1987,469.8,402.2,297.53,6141.02,1723.38,1773.55
6/08/1987,468.7,402.29,297.3,6137.01,1722.85,1772.39
7/08/1987,464.1,400.03,296.08,6089.9,1698.2,1758.8
10/08/1987,461.1,398.17,294.16,6015.63,1690.35,1727.77
11/08/1987,461.2,398.99,293.76,6032.62,1693.11,1725.57
12/08/1987,463.4,399.97,293.29,6041,1697.22,1722.65
13/08/1987,462.5,398.5,292.72,6054.21,1696.61,1719.3
14/08/1987,460,393.85,289.31,5971.27,1690.28,1699.25
17/08/1987,453.3,388.07,284.92,5826.51,1662.82,1684.05
18/08/1987,457.5,385.21,282.93,5888.28,1671.08,1672.32
19/08/1987,456.35,383.22,282.22,5922.13,1671.12,1667.94
20/08/1987,456.1,380.47,281.2,5919.91,1668.56,1662.07
21/08/1987,455.5,377.75,279.62,5957.4,1688.5,1669.07
24/08/1987,459.5,380.68,281.73,5962.51,1691.36,1711.62
25/08/1987,458,380.75,282.98,5982.61,1687.45,1719.2
26/08/1987,457.6,380.83,282.99,5957.74,1671.92,1719.3
27/08/1987,458.75,379.38,281.61,5941.21,1678.79,1710.92
28/08/1987,453.4,374.28,277.56,5870.47,1657.69,1686.31
31/08/1987,453.4,374.28,277.56,5870.47,1657.69,1686.31
1/09/1987,453.75,374.97,276.68,5855.59,1664.07,1680.92
2/09/1987,463.1,380.82,280.67,5958.95,1698.4,1705.16
3/09/1987,463.7,379.34,279.67,5932.22,1698.73,1699.32
4/09/1987,464.75,380.68,280.99,5991.17,1703.42,1707.1
7/09/1987,463.5,378.82,279.22,5919.4,1701.91,1717.85
8/09/1987,456.95,373.51,275.35,5857.96,1679.2,1693.9
9/09/1987,458.3,375.47,277.59,5931.39,1689.49,1707.84
10/09/1987,460.2,379.13,279.76,5933.97,1694.11,1721.36
11/09/1987,459.85,377.38,278.61,5991.1,1714.27,1732.4
14/09/1987,455.55,376.93,278.28,5871.14,1670.99,1711.92
15/09/1987,458.8,379.07,279.33,5943.2,1684.08,1718.55
16/09/1987,458.4,378.54,278.58,5939.84,1684.23,1713.92
17/09/1987,460.5,380.38,279.68,5950.73,1692.45,1720.73
18/09/1987,461.7,379.35,278.89,5921.99,1687.83,1708.77
21/09/1987,459.1,378.89,278.58,5933.75,1689.87,1713.94
22/09/1987,461.55,382.34,281.09,5980,1697.04,1729.19
23/09/1987,462.4,383.17,281.44,6000.78,1698.47,1731.51
24/09/1987,464,384.32,283.36,6041.77,1703.55,1743.34
25/09/1987,461.8,382.36,281.16,5988.21,1689.4,1726.04
28/09/1987,460.85,382.3,280.66,5931.36,1684.28,1721.32
29/09/1987,459.4,383.81,282.1,6003.44,1686.68,1735.97
30/09/1987,459.5,384.69,282.68,5954.31,1673.94,1721.76
1/10/1987,454.9,381.7,281.32,5972.89,1677.05,1730.81
2/10/1987,454.35,380.19,280.2,6011.57,1696.69,1752.19
5/10/1987,456.5,382.09,281.1,5903.02,1676.18,1702.26
6/10/1987,458,381.94,280.64,5964.66,1684.33,1699.48
7/10/1987,458.05,380.08,279.13,5976.41,1683.24,1690.16
8/10/1987,458.15,379.41,278.93,5959.48,1681.6,1688.99
9/10/1987,462.05,381.27,279.86,5879.62,1669.66,1666.35
12/10/1987,461.75,380.66,279.26,5976.08,1695.5,1713.49
13/10/1987,459.2,379.94,278.81,5996.57,1684.84,1710.94
14/10/1987,460.8,379.32,278.68,5980.28,1692.01,1709.96
15/10/1987,466.6,381.73,280.32,6061.07,1722.88,1720.04
16/10/1987,465.25,380.64,279.68,6047.16,1704.66,1716.1
19/10/1987,481,388.62,286.22,6211.07,1774.59,1775.39
20/10/1987,464.3,380.93,280.54,6059.27,1700.74,1740.16
21/10/1987,467,383.8,282.6,6064.42,1719.41,1752.93
22/10/1987,471.65,387.78,285.85,6126.85,1741.72,1772.87
23/10/1987,470.5,381.36,280.56,5966.24,1688.86,1720.84
26/10/1987,475,382.99,281.23,5979,1704.85,1722.01
27/10/1987,474,380.19,279.48,6108.87,1732.78,1750.73
28/10/1987,477.5,380.73,279.16,6148.85,1753.81,1748.7
29/10/1987,472.45,373.93,274.6,6142.54,1738.67,1719.97
30/10/1987,468.8,372.16,272.24,6078.5,1724.62,1711.56
2/11/1987,469.3,369.03,269.87,6031.54,1715.31,1730.93
3/11/1987,464.25,366.03,266.58,6017.62,1714.99,1709.85
4/11/1987,466.15,366.82,266.75,6034.47,1707.03,1710.77
5/11/1987,457.55,351.39,256.26,5850.03,1657.3,1643.46
6/11/1987,460,354.69,257.99,6030.45,1723.23,1686.42
9/11/1987,463.5,353.85,258.22,5861.54,1692.36,1709.71
10/11/1987,458.25,350.65,256.58,5898.24,1693.42,1698.86
11/11/1987,461.85,355.65,259.61,5981.07,1697.94,1718.76
12/11/1987,462.45,360.65,263.13,6076.31,1700.16,1742.04
13/11/1987,464.95,360.93,262.91,5979.35,1685.76,1722.22
16/11/1987,462.1,361.01,263.83,5988.97,1688.52,1746.96
17/11/1987,464.6,361.05,263.3,6025.26,1703.58,1743.47
18/11/1987,463.7,359.66,261.9,6007.61,1695.62,1734.38
19/11/1987,465.15,359.06,261.25,6005.03,1705.89,1729.66
20/11/1987,465.7,359.88,261.78,6021.36,1720.97,1730.37
23/11/1987,469.4,360.17,262.23,6057.61,1724.59,1722.25
24/11/1987,475,368.15,267.98,6174.74,1751.54,1760.01
25/11/1987,476.5,365.08,265.46,6159.17,1746.73,1743.43
26/11/1987,477.65,366.23,266.17,6175.11,1755.24,1747.94
27/11/1987,478.4,364.2,264.31,5984.2,1707.84,1689.98
30/11/1987,492.5,371.97,269.72,6230.42,1811.41,1817.59
1/12/1987,487.8,370.25,268.1,6278.58,1783.77,1806.67
2/12/1987,490.9,373.63,270.92,6315.06,1802.08,1825.68
3/12/1987,491.1,375.01,271.85,6336.86,1801.83,1831.98
4/12/1987,486.25,372.99,270.51,6383.48,1805.8,1841.15
7/12/1987,481.15,369.75,268.13,6166.23,1768.1,1806.68
8/12/1987,484.3,371.52,269.58,6298.6,1778.82,1816.67
9/12/1987,484.2,370.15,268.63,6306.45,1781.13,1810.44
10/12/1987,488,367.66,266.59,6228.83,1785.38,1796.55
11/12/1987,493.5,370.44,268.5,6362.53,1810.22,1809.38
14/12/1987,499.75,375.1,272.12,6449.27,1842.53,1809.22
15/12/1987,492.5,369.66,268.98,6358.85,1812.92,1788.33
16/12/1987,486.3,364.68,265.45,6245.82,1792.3,1764.85
17/12/1987,477.5,356.2,260.15,6135.54,1752.43,1729.61
18/12/1987,481,361.08,263.42,6227.37,1767.66,1751.36
21/12/1987,480,360.45,262.8,6175.75,1766.39,1794.91
22/12/1987,483,361.58,263.86,6223.17,1773.15,1802.18
23/12/1987,481.5,361.85,263.98,6255.05,1772.96,1811.41
24/12/1987,481.5,361.14,263.55,6259.54,1774.54,1808.44
25/12/1987,481.5,361.14,263.55,6259.54,1774.54,1808.44
28/12/1987,481.5,361.14,263.55,6394.21,1774.54,1808.44
29/12/1987,485.7,356.93,260.99,6214.65,1784.57,1782.74
30/12/1987,484.1,355.71,260.41,6192.84,1773.12,1778.59
31/12/1987,484.1,351.76,257.71,6116.85,1781.52,1758.86
1/01/1988,484.1,351.76,257.71,6116.85,1781.52,1758.86
4/01/1988,480.5,350.72,256.13,6095.9,1758.85,1798.47
5/01/1988,475.5,355.72,259.84,6231.07,1759.35,1824.49
6/01/1988,481.4,364.62,266.7,6335.01,1769.66,1872.71
7/01/1988,483.5,364.37,266.24,6279.35,1773.45,1869.49
8/01/1988,483.9,367.01,267.79,6256.83,1774.93,1880.36
11/01/1988,483.9,364.13,265.66,6216.44,1777.8,1787.76
12/01/1988,480.4,361.08,263.81,6221.96,1763.05,1775.32
13/01/1988,481.9,361.56,264.05,6257.22,1775.37,1776.96
14/01/1988,481.4,362.28,264.65,6256.53,1769.06,1780.97
15/01/1988,480.3,369.92,270.29,6404.91,1762.62,1818.9
18/01/1988,475.4,366.81,267.91,6161.85,1741.2,1767
19/01/1988,477.1,367.01,268.26,6202.54,1743.96,1769.33
20/01/1988,477.65,364.58,266.47,6181.99,1752.27,1757.35
21/01/1988,477.2,364.42,265.63,6325.12,1749.02,1752.16
22/01/1988,476.2,365.98,267.15,6222.94,1764.11,1777.2
25/01/1988,476.25,366.5,268.76,6235.33,1750.73,1800.16
26/01/1988,469.75,361.42,264.72,6071.62,1719.11,1773.08
27/01/1988,465,356.85,261.24,6033.17,1708.48,1749.73
28/01/1988,466.35,357.17,261.55,6053.81,1709.33,1751.67
29/01/1988,458,352.89,258.76,6056.53,1710.25,1760.56
1/02/1988,452.7,351.62,257.44,5921.67,1662.01,1694.73
2/02/1988,455.9,352.1,257.57,5907.58,1665.53,1695.43
3/02/1988,445.4,344.95,251.99,5786.32,1638.21,1658.73
4/02/1988,443.25,343.92,251.49,5754.9,1623.87,1655.4
5/02/1988,441.7,343.9,251.61,5771.51,1628.98,1656.38
8/02/1988,442.1,343.72,252.05,5746.79,1621.07,1659.13
9/02/1988,438.6,342.12,251.13,5714.01,1609.57,1653.07
10/02/1988,441.1,342.5,250.41,5710.63,1620.16,1648.34
11/02/1988,440.6,342.28,250.55,5720.43,1617.58,1649.28
12/02/1988,443.6,348.73,254.94,5605.78,1622.04,1671.16
15/02/1988,445.5,349.24,255.15,5809.87,1634.9,1679.56
16/02/1988,445,349.17,254.58,5772.71,1630.18,1675.75
17/02/1988,445.6,348.95,254.7,5788.67,1633.91,1676.57
18/02/1988,447.25,351.04,256.3,5831.7,1647.47,1687.12
19/02/1988,442.9,347.12,253.23,5757.67,1629.83,1669.52
22/02/1988,445.5,346.78,252.41,5830.62,1631.06,1661.48
23/02/1988,442.4,343.78,250.44,5730.79,1626.72,1648.51
24/02/1988,435.75,338.97,246.95,5657.47,1602.73,1625.57
